Entity,Code,Year,Low-carbon energy (% sub energy)
Pakistan,PAK,1977,15.584
Pakistan,PAK,1978,17.571
Pakistan,PAK,1979,17.166
Pakistan,PAK,1980,16.264
Pakistan,PAK,1981,15.935
Pakistan,PAK,1982,16.284
Pakistan,PAK,1983,17.715
Pakistan,PAK,1984,17.411
Pakistan,PAK,1985,17.265
Pakistan,PAK,1986,15.746
Pakistan,PAK,1987,18.067
Pakistan,PAK,1988,17.697
Pakistan,PAK,1989,16.874
Pakistan,PAK,1990,16.079
Pakistan,PAK,1991,16.215
Pakistan,PAK,1992,16.924
Pakistan,PAK,1993,16.666
Pakistan,PAK,1994,15.936
Pakistan,PAK,1995,15.897
Pakistan,PAK,1996,16.119
Pakistan,PAK,1997,12.512
Pakistan,PAK,1998,15.141
Pakistan,PAK,1999,12.76
Pakistan,PAK,2000,11.241
Pakistan,PAK,2001,11.934
Pakistan,PAK,2002,12.514
Pakistan,PAK,2003,13.529
Pakistan,PAK,2004,13.023
Pakistan,PAK,2005,13.954
Pakistan,PAK,2006,12.965
Pakistan,PAK,2007,12.563
Pakistan,PAK,2008,10.617
Pakistan,PAK,2009,11.207
Pakistan,PAK,2010,11.472
Pakistan,PAK,2011,12.188
Pakistan,PAK,2012,5.081
Pakistan,PAK,2013,18.313
Pakistan,PAK,2014,12.442
Pakistan,PAK,2015,12.123
Pakistan,PAK,2016,12.175
Pakistan,PAK,2017,11.344
Pakistan,PAK,2018,11.338
Pakistan,PAK,2019,13.021
Peru,PER,1965,13.016
Peru,PER,1966,11.52
Peru,PER,1967,12.685
Peru,PER,1968,13.37
Peru,PER,1969,14.452
Peru,PER,1970,13.38
Peru,PER,1971,16.343
Peru,PER,1972,18.85
Peru,PER,1973,17.597
Peru,PER,1974,16.651
Peru,PER,1975,16.91
Peru,PER,1976,17.531
Peru,PER,1977,18.087
Peru,PER,1978,18.586
Peru,PER,1979,19.141
Peru,PER,1980,18.512
Peru,PER,1981,20.06
Peru,PER,1982,21.259
Peru,PER,1983,23.221
Peru,PER,1984,23.611
Peru,PER,1985,25.713
Peru,PER,1986,25.693
Peru,PER,1987,25.783
Peru,PER,1988,25.325
Peru,PER,1989,27.823
Peru,PER,1990,28.003
Peru,PER,1991,30.973
Peru,PER,1992,26.801
Peru,PER,1993,29.855
Peru,PER,1994,29.642
Peru,PER,1995,27.628
Peru,PER,1996,27.497
Peru,PER,1997,27.073
Peru,PER,1998,28.121
Peru,PER,1999,28.792
Peru,PER,2000,31.123
Peru,PER,2001,34.09
Peru,PER,2002,33.913
Peru,PER,2003,35.136
Peru,PER,2004,30.925
Peru,PER,2005,30.458
Peru,PER,2006,32.689
Peru,PER,2007,29.66
Peru,PER,2008,26.702
Peru,PER,2009,27.015
Peru,PER,2010,24.249
Peru,PER,2011,22.904
Peru,PER,2012,23.024
Peru,PER,2013,23.055
Peru,PER,2014,22.882
Peru,PER,2015,22.662
Peru,PER,2016,21.493
Peru,PER,2017,26.042
Peru,PER,2018,26.842
Peru,PER,2019,27.329
Philippines,PHL,1965,7.899
Philippines,PHL,1966,7.166
Philippines,PHL,1967,7.051
Philippines,PHL,1968,6.39
Philippines,PHL,1969,6.295
Philippines,PHL,1970,6.392
Philippines,PHL,1971,5.147
Philippines,PHL,1972,5.938
Philippines,PHL,1973,5.471
Philippines,PHL,1974,5.072
Philippines,PHL,1975,5.191
Philippines,PHL,1976,6.148
Philippines,PHL,1977,4.311
Philippines,PHL,1978,5.501
Philippines,PHL,1979,6.599
Philippines,PHL,1980,10.625
Philippines,PHL,1981,14.653
Philippines,PHL,1982,15.167
Philippines,PHL,1983,16.272
Philippines,PHL,1984,21.379
Philippines,PHL,1985,23.944
Philippines,PHL,1986,23.776
Philippines,PHL,1987,19.165
Philippines,PHL,1988,19.688
Philippines,PHL,1989,19.304
Philippines,PHL,1990,18.231
Philippines,PHL,1991,17.155
Philippines,PHL,1992,13.747
Philippines,PHL,1993,14.024
Philippines,PHL,1994,15.038
Philippines,PHL,1995,13.705
Philippines,PHL,1996,13.979
Philippines,PHL,1997,12.741
Philippines,PHL,1998,13.183
Philippines,PHL,1999,17.065
Philippines,PHL,2000,18.026
Philippines,PHL,2001,16.419
Philippines,PHL,2002,16.167
Philippines,PHL,2003,15.885
Philippines,PHL,2004,16.296
Philippines,PHL,2005,15.773
Philippines,PHL,2006,18.061
Philippines,PHL,2007,15.883
Philippines,PHL,2008,16.73
Philippines,PHL,2009,16.105
Philippines,PHL,2010,13.705
Philippines,PHL,2011,14.876
Philippines,PHL,2012,14.986
Philippines,PHL,2013,13.318
Philippines,PHL,2014,12.525
Philippines,PHL,2015,12.019
Philippines,PHL,2016,11.47
Philippines,PHL,2017,10.966
Philippines,PHL,2018,10.67
Philippines,PHL,2019,10.542
Poland,POL,1965,0.33
Poland,POL,1966,0.328
Poland,POL,1967,0.342
Poland,POL,1968,0.334
Poland,POL,1969,0.265
Poland,POL,1970,0.515
Poland,POL,1971,0.455
Poland,POL,1972,0.436
Poland,POL,1973,0.426
Poland,POL,1974,0.579
Poland,POL,1975,0.501
Poland,POL,1976,0.395
Poland,POL,1977,0.461
Poland,POL,1978,0.437
Poland,POL,1979,0.398
Poland,POL,1980,0.483
Poland,POL,1981,0.496
Poland,POL,1982,0.367
Poland,POL,1983,0.41
Poland,POL,1984,0.34
Poland,POL,1985,0.426
Poland,POL,1986,0.353
Poland,POL,1987,0.331
Poland,POL,1988,0.343
Poland,POL,1989,0.324
Poland,POL,1990,0.338
Poland,POL,1991,0.354
Poland,POL,1992,0.397
Poland,POL,1993,0.38
Poland,POL,1994,0.458
Poland,POL,1995,0.49
Poland,POL,1996,0.493
Poland,POL,1997,0.514
Poland,POL,1998,0.638
Poland,POL,1999,0.604
Poland,POL,2000,0.637
Poland,POL,2001,0.761
Poland,POL,2002,0.759
Poland,POL,2003,0.626
Poland,POL,2004,0.816
Poland,POL,2005,1.029
Poland,POL,2006,1.125
Poland,POL,2007,1.402
Poland,POL,2008,1.998
Poland,POL,2009,2.759
Poland,POL,2010,3.092
Poland,POL,2011,3.6
Poland,POL,2012,4.621
Poland,POL,2013,4.607
Poland,POL,2014,5.369
Poland,POL,2015,5.89
Poland,POL,2016,5.424
Poland,POL,2017,5.626
Poland,POL,2018,5.291
Poland,POL,2019,6.182
Portugal,PRT,1965,23.692
Portugal,PRT,1966,28.417
Portugal,PRT,1967,27.515
Portugal,PRT,1968,25.773
Portugal,PRT,1969,29.011
Portugal,PRT,1970,21.961
Portugal,PRT,1971,21.005
Portugal,PRT,1972,22.045
Portugal,PRT,1973,20.834
Portugal,PRT,1974,21.184
Portugal,PRT,1975,17.653
Portugal,PRT,1976,13.429
Portugal,PRT,1977,24.25
Portugal,PRT,1978,24.938
Portugal,PRT,1979,24.418
Portugal,PRT,1980,18.197
Portugal,PRT,1981,11.803
Portugal,PRT,1982,14.915
Portugal,PRT,1983,16.715
Portugal,PRT,1984,19.325
Portugal,PRT,1985,21.028
Portugal,PRT,1986,16.068
Portugal,PRT,1987,16.823
Portugal,PRT,1988,20.044
Portugal,PRT,1989,9.274
Portugal,PRT,1990,13.923
Portugal,PRT,1991,13.422
Portugal,PRT,1992,7.433
Portugal,PRT,1993,12.371
Portugal,PRT,1994,14.725
Portugal,PRT,1995,10.808
Portugal,PRT,1996,17.706
Portugal,PRT,1997,15.711
Portugal,PRT,1998,14.309
Portugal,PRT,1999,8.518
Portugal,PRT,2000,12.295
Portugal,PRT,2001,14.75
Portugal,PRT,2002,9.099
Portugal,PRT,2003,16.086
Portugal,PRT,2004,11.308
Portugal,PRT,2005,7.504
Portugal,PRT,2006,14.623
Portugal,PRT,2007,15.163
Portugal,PRT,2008,14.195
Portugal,PRT,2009,17.738
Portugal,PRT,2010,25.977
Portugal,PRT,2011,23.118
Portugal,PRT,2012,20.344
Portugal,PRT,2013,27.549
Portugal,PRT,2014,29.067
Portugal,PRT,2015,23.005
Portugal,PRT,2016,28.061
Portugal,PRT,2017,19.909
Portugal,PRT,2018,25.524
Portugal,PRT,2019,24.454
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0.077
Qatar,QAT,2012,0.068
Qatar,QAT,2013,0.064
Qatar,QAT,2014,0.061
Qatar,QAT,2015,0.054
Qatar,QAT,2016,0.056
Qatar,QAT,2017,0.058
Qatar,QAT,2018,0.055
Qatar,QAT,2019,0.054
Romania,ROU,1965,1.002
Romania,ROU,1966,0.968
Romania,ROU,1967,1.237
Romania,ROU,1968,1.23
Romania,ROU,1969,1.519
Romania,ROU,1970,1.785
Romania,ROU,1971,2.728
Romania,ROU,1972,4.232
Romania,ROU,1973,3.997
Romania,ROU,1974,4.459
Romania,ROU,1975,4.516
Romania,ROU,1976,3.627
Romania,ROU,1977,3.943
Romania,ROU,1978,4.159
Romania,ROU,1979,4.358
Romania,ROU,1980,4.811
Romania,ROU,1981,4.838
Romania,ROU,1982,4.541
Romania,ROU,1983,3.871
Romania,ROU,1984,4.4
Romania,ROU,1985,4.955
Romania,ROU,1986,4.124
Romania,ROU,1987,4.123
Romania,ROU,1988,5.341
Romania,ROU,1989,4.934
Romania,ROU,1990,4.324
Romania,ROU,1991,6.517
Romania,ROU,1992,5.925
Romania,ROU,1993,6.656
Romania,ROU,1994,7.212
Romania,ROU,1995,8.403
Romania,ROU,1996,8.681
Romania,ROU,1997,12.247
Romania,ROU,1998,14.146
Romania,ROU,1999,15.624
Romania,ROU,2000,13.467
Romania,ROU,2001,13.317
Romania,ROU,2002,13.494
Romania,ROU,2003,11.284
Romania,ROU,2004,13.153
Romania,ROU,2005,15.251
Romania,ROU,2006,13.818
Romania,ROU,2007,14.06
Romania,ROU,2008,16.731
Romania,ROU,2009,18.274
Romania,ROU,2010,21.081
Romania,ROU,2011,17.945
Romania,ROU,2012,17.44
Romania,ROU,2013,22.315
Romania,ROU,2014,24.886
Romania,ROU,2015,25.37
Romania,ROU,2016,25.494
Romania,ROU,2017,23.287
Romania,ROU,2018,23.855
Romania,ROU,2019,23.237
Russia,RUS,1985,7.558
Russia,RUS,1986,7.728
Russia,RUS,1987,7.974
Russia,RUS,1988,8.069
Russia,RUS,1989,8.048
Russia,RUS,1990,7.892
Russia,RUS,1991,8.084
Russia,RUS,1992,8.521
Russia,RUS,1993,9.181
Russia,RUS,1994,9.389
Russia,RUS,1995,9.997
Russia,RUS,1996,9.915
Russia,RUS,1997,10.591
Russia,RUS,1998,10.463
Russia,RUS,1999,11.127
Russia,RUS,2000,11.413
Russia,RUS,2001,11.773
Russia,RUS,2002,11.479
Russia,RUS,2003,11.261
Russia,RUS,2004,11.62
Russia,RUS,2005,11.62
Russia,RUS,2006,11.332
Russia,RUS,2007,11.444
Russia,RUS,2008,11.012
Russia,RUS,2009,11.868
Russia,RUS,2010,11.314
Russia,RUS,2011,10.859
Russia,RUS,2012,10.927
Russia,RUS,2013,11.41
Russia,RUS,2014,11.328
Russia,RUS,2015,11.794
Russia,RUS,2016,12.034
Russia,RUS,2017,12.142
Russia,RUS,2018,11.814
Russia,RUS,2019,12.119
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0
Saudi Arabia,SAU,2002,0
Saudi Arabia,SAU,2003,0
Saudi Arabia,SAU,2004,0
Saudi Arabia,SAU,2005,0
Saudi Arabia,SAU,2006,0
Saudi Arabia,SAU,2007,0
Saudi Arabia,SAU,2008,0
Saudi Arabia,SAU,2009,0
Saudi Arabia,SAU,2010,0
Saudi Arabia,SAU,2011,0.001
Saudi Arabia,SAU,2012,0.002
Saudi Arabia,SAU,2013,0.004
Saudi Arabia,SAU,2014,0.004
Saudi Arabia,SAU,2015,0.011
Saudi Arabia,SAU,2016,0.011
Saudi Arabia,SAU,2017,0.013
Saudi Arabia,SAU,2018,0.031
Saudi Arabia,SAU,2019,0.144
Singapore,SGP,1965,0
Singapore,SGP,1966,0
Singapore,SGP,1967,0
Singapore,SGP,1968,0
Singapore,SGP,1969,0
Singapore,SGP,1970,0
Singapore,SGP,1971,0
Singapore,SGP,1972,0
Singapore,SGP,1973,0
Singapore,SGP,1974,0
Singapore,SGP,1975,0
Singapore,SGP,1976,0
Singapore,SGP,1977,0
Singapore,SGP,1978,0
Singapore,SGP,1979,0
Singapore,SGP,1980,0
Singapore,SGP,1981,0
Singapore,SGP,1982,0
Singapore,SGP,1983,0
Singapore,SGP,1984,0
Singapore,SGP,1985,0
Singapore,SGP,1986,0.143
Singapore,SGP,1987,0.136
Singapore,SGP,1988,0.118
Singapore,SGP,1989,0.103
Singapore,SGP,1990,0.086
Singapore,SGP,1991,0.245
Singapore,SGP,1992,0.228
Singapore,SGP,1993,0.209
Singapore,SGP,1994,0.182
Singapore,SGP,1995,0.175
Singapore,SGP,1996,0.173
Singapore,SGP,1997,0.165
Singapore,SGP,1998,0.163
Singapore,SGP,1999,0.164
Singapore,SGP,2000,0.154
Singapore,SGP,2001,0.26
Singapore,SGP,2002,0.263
Singapore,SGP,2003,0.289
Singapore,SGP,2004,0.248
Singapore,SGP,2005,0.234
Singapore,SGP,2006,0.21
Singapore,SGP,2007,0.202
Singapore,SGP,2008,0.199
Singapore,SGP,2009,0.187
Singapore,SGP,2010,0.193
Singapore,SGP,2011,0.191
Singapore,SGP,2012,0.199
Singapore,SGP,2013,0.216
Singapore,SGP,2014,0.223
Singapore,SGP,2015,0.234
Singapore,SGP,2016,0.232
Singapore,SGP,2017,0.225
Singapore,SGP,2018,0.223
Singapore,SGP,2019,0.239
Slovakia,SVK,1965,5.801
Slovakia,SVK,1966,5.369
Slovakia,SVK,1967,4.574
Slovakia,SVK,1968,3.802
Slovakia,SVK,1969,2.832
Slovakia,SVK,1970,3.864
Slovakia,SVK,1971,2.703
Slovakia,SVK,1972,2.698
Slovakia,SVK,1973,2.601
Slovakia,SVK,1974,4.312
Slovakia,SVK,1975,3.328
Slovakia,SVK,1976,3.607
Slovakia,SVK,1977,3.517
Slovakia,SVK,1978,3.027
Slovakia,SVK,1979,5.207
Slovakia,SVK,1980,8.624
Slovakia,SVK,1981,9.101
Slovakia,SVK,1982,9.804
Slovakia,SVK,1983,10.315
Slovakia,SVK,1984,10.548
Slovakia,SVK,1985,13.38
Slovakia,SVK,1986,15.722
Slovakia,SVK,1987,15.438
Slovakia,SVK,1988,15.112
Slovakia,SVK,1989,15.904
Slovakia,SVK,1990,15.631
Slovakia,SVK,1991,16.444
Slovakia,SVK,1992,16.958
Slovakia,SVK,1993,19.905
Slovakia,SVK,1994,22.933
Slovakia,SVK,1995,21.771
Slovakia,SVK,1996,20.493
Slovakia,SVK,1997,20.418
Slovakia,SVK,1998,20.907
Slovakia,SVK,1999,23.301
Slovakia,SVK,2000,27.092
Slovakia,SVK,2001,27.503
Slovakia,SVK,2002,28.563
Slovakia,SVK,2003,26.602
Slovakia,SVK,2004,26.885
Slovakia,SVK,2005,26.839
Slovakia,SVK,2006,28.162
Slovakia,SVK,2007,26.475
Slovakia,SVK,2008,26.905
Slovakia,SVK,2009,26.254
Slovakia,SVK,2010,26.189
Slovakia,SVK,2011,26.954
Slovakia,SVK,2012,28.729
Slovakia,SVK,2013,29.33
Slovakia,SVK,2014,31.11
Slovakia,SVK,2015,30.004
Slovakia,SVK,2016,29.589
Slovakia,SVK,2017,28.215
Slovakia,SVK,2018,27.229
Slovakia,SVK,2019,29.348
Slovenia,SVN,1990,30.808
Slovenia,SVN,1991,34.729
Slovenia,SVN,1992,32.077
Slovenia,SVN,1993,29.478
Slovenia,SVN,1994,31.748
Slovenia,SVN,1995,30.298
Slovenia,SVN,1996,29.602
Slovenia,SVN,1997,28.488
Slovenia,SVN,1998,29.689
Slovenia,SVN,1999,30.01
Slovenia,SVN,2000,31.007
Slovenia,SVN,2001,31.023
Slovenia,SVN,2002,30.341
Slovenia,SVN,2003,28.455
Slovenia,SVN,2004,31.146
Slovenia,SVN,2005,30.209
Slovenia,SVN,2006,29.062
Slovenia,SVN,2007,28.487
Slovenia,SVN,2008,30.22
Slovenia,SVN,2009,32.767
Slovenia,SVN,2010,31.76
Slovenia,SVN,2011,31.506
Slovenia,SVN,2012,31.494
Slovenia,SVN,2013,33.467
Slovenia,SVN,2014,40.579
Slovenia,SVN,2015,34.345
Slovenia,SVN,2016,34.425
Slovenia,SVN,2017,33.704
Slovenia,SVN,2018,33.728
Slovenia,SVN,2019,34.254
South Africa,ZAF,1965,0.029
South Africa,ZAF,1966,0.028
South Africa,ZAF,1967,0.019
South Africa,ZAF,1968,0.017
South Africa,ZAF,1969,0.014
South Africa,ZAF,1970,0.016
South Africa,ZAF,1971,0.069
South Africa,ZAF,1972,0.494
South Africa,ZAF,1973,0.542
South Africa,ZAF,1974,0.606
South Africa,ZAF,1975,0.562
South Africa,ZAF,1976,0.903
South Africa,ZAF,1977,0.913
South Africa,ZAF,1978,0.904
South Africa,ZAF,1979,0.525
South Africa,ZAF,1980,0.427
South Africa,ZAF,1981,0.611
South Africa,ZAF,1982,0.349
South Africa,ZAF,1983,0.202
South Africa,ZAF,1984,1.392
South Africa,ZAF,1985,1.805
South Africa,ZAF,1986,3.111
South Africa,ZAF,1987,2.286
South Africa,ZAF,1988,3.643
South Africa,ZAF,1989,3.87
South Africa,ZAF,1990,2.553
South Africa,ZAF,1991,3.025
South Africa,ZAF,1992,2.717
South Africa,ZAF,1993,2.006
South Africa,ZAF,1994,2.8
South Africa,ZAF,1995,2.943
South Africa,ZAF,1996,3.209
South Africa,ZAF,1997,3.551
South Africa,ZAF,1998,3.746
South Africa,ZAF,1999,3.232
South Africa,ZAF,2000,3.424
South Africa,ZAF,2001,2.985
South Africa,ZAF,2002,3.441
South Africa,ZAF,2003,3.018
South Africa,ZAF,2004,2.907
South Africa,ZAF,2005,2.709
South Africa,ZAF,2006,2.695
South Africa,ZAF,2007,2.86
South Africa,ZAF,2008,2.672
South Africa,ZAF,2009,2.662
South Africa,ZAF,2010,2.685
South Africa,ZAF,2011,2.951
South Africa,ZAF,2012,2.624
South Africa,ZAF,2013,2.855
South Africa,ZAF,2014,3.196
South Africa,ZAF,2015,3.479
South Africa,ZAF,2016,4.193
South Africa,ZAF,2017,4.67
South Africa,ZAF,2018,4.074
South Africa,ZAF,2019,4.556
South Korea,KOR,1965,2.642
South Korea,KOR,1966,3.021
South Korea,KOR,1967,2.543
South Korea,KOR,1968,2.163
South Korea,KOR,1969,2.754
South Korea,KOR,1970,2.027
South Korea,KOR,1971,2.026
South Korea,KOR,1972,2.026
South Korea,KOR,1973,1.537
South Korea,KOR,1974,2.195
South Korea,KOR,1975,1.762
South Korea,KOR,1976,1.674
South Korea,KOR,1977,1.191
South Korea,KOR,1978,3.003
South Korea,KOR,1979,3.435
South Korea,KOR,1980,3.306
South Korea,KOR,1981,3.215
South Korea,KOR,1982,3.212
South Korea,KOR,1983,6.06
South Korea,KOR,1984,6.796
South Korea,KOR,1985,8.892
South Korea,KOR,1986,12.5
South Korea,KOR,1987,15.544
South Korea,KOR,1988,13.532
South Korea,KOR,1989,14.891
South Korea,KOR,1990,15.058
South Korea,KOR,1991,13.823
South Korea,KOR,1992,12.217
South Korea,KOR,1993,11.652
South Korea,KOR,1994,10.564
South Korea,KOR,1995,11.103
South Korea,KOR,1996,11.016
South Korea,KOR,1997,10.45
South Korea,KOR,1998,13.31
South Korea,KOR,1999,13.947
South Korea,KOR,2000,13.854
South Korea,KOR,2001,13.636
South Korea,KOR,2002,13.85
South Korea,KOR,2003,14.664
South Korea,KOR,2004,14.374
South Korea,KOR,2005,15.427
South Korea,KOR,2006,15.291
South Korea,KOR,2007,14.24
South Korea,KOR,2008,14.685
South Korea,KOR,2009,14.34
South Korea,KOR,2010,13.485
South Korea,KOR,2011,13.425
South Korea,KOR,2012,12.867
South Korea,KOR,2013,12.008
South Korea,KOR,2014,13.275
South Korea,KOR,2015,13.804
South Korea,KOR,2016,13.465
South Korea,KOR,2017,12.53
South Korea,KOR,2018,11.691
South Korea,KOR,2019,13.06
Spain,ESP,1965,16.379
Spain,ESP,1966,20.088
Spain,ESP,1967,15.445
Spain,ESP,1968,15.858
Spain,ESP,1969,18.014
Spain,ESP,1970,15.245
Spain,ESP,1971,16.576
Spain,ESP,1972,17.963
Spain,ESP,1973,14.43
Spain,ESP,1974,14.775
Spain,ESP,1975,12.803
Spain,ESP,1976,10.172
Spain,ESP,1977,15.96
Spain,ESP,1978,16.498
Spain,ESP,1979,16.957
Spain,ESP,1980,11.063
Spain,ESP,1981,9.972
Spain,ESP,1982,11.128
Spain,ESP,1983,11.691
Spain,ESP,1984,16.6
Spain,ESP,1985,18.202
Spain,ESP,1986,19.17
Spain,ESP,1987,19.847
Spain,ESP,1988,23.754
Spain,ESP,1989,19.91
Spain,ESP,1990,21.011
Spain,ESP,1991,21.101
Spain,ESP,1992,18.166
Spain,ESP,1993,20.226
Spain,ESP,1994,20.076
Spain,ESP,1995,18.298
Spain,ESP,1996,21.553
Spain,ESP,1997,19.303
Spain,ESP,1998,19.145
Spain,ESP,1999,16.676
Spain,ESP,2000,17.993
Spain,ESP,2001,19.726
Spain,ESP,2002,16.813
Spain,ESP,2003,19.083
Spain,ESP,2004,17.627
Spain,ESP,2005,15.142
Spain,ESP,2006,16.695
Spain,ESP,2007,16.416
Spain,ESP,2008,17.995
Spain,ESP,2009,20.246
Spain,ESP,2010,25.28
Spain,ESP,2011,23.586
Spain,ESP,2012,24.554
Spain,ESP,2013,28.051
Spain,ESP,2014,28.449
Spain,ESP,2015,25.792
Spain,ESP,2016,26.913
Spain,ESP,2017,23.87
Spain,ESP,2018,25.876
Spain,ESP,2019,26.073
Sri Lanka,LKA,1965,15.602
Sri Lanka,LKA,1966,16.481
Sri Lanka,LKA,1967,16.526
Sri Lanka,LKA,1968,18.269
Sri Lanka,LKA,1969,20.194
Sri Lanka,LKA,1970,14.576
Sri Lanka,LKA,1971,17.282
Sri Lanka,LKA,1972,16.405
Sri Lanka,LKA,1973,13.395
Sri Lanka,LKA,1974,21.874
Sri Lanka,LKA,1975,23.795
Sri Lanka,LKA,1976,24.478
Sri Lanka,LKA,1977,25.003
Sri Lanka,LKA,1978,24.396
Sri Lanka,LKA,1979,25.143
Sri Lanka,LKA,1980,25.215
Sri Lanka,LKA,1981,23.292
Sri Lanka,LKA,1982,21.5
Sri Lanka,LKA,1983,15.947
Sri Lanka,LKA,1984,27.604
Sri Lanka,LKA,1985,32.41
Sri Lanka,LKA,1986,34.814
Sri Lanka,LKA,1987,27.859
Sri Lanka,LKA,1988,32.232
Sri Lanka,LKA,1989,35.053
Sri Lanka,LKA,1990,36.199
Sri Lanka,LKA,1991,34.738
Sri Lanka,LKA,1992,29.628
Sri Lanka,LKA,1993,36.184
Sri Lanka,LKA,1994,35.543
Sri Lanka,LKA,1995,35.975
Sri Lanka,LKA,1996,24.91
Sri Lanka,LKA,1997,24.489
Sri Lanka,LKA,1998,25.642
Sri Lanka,LKA,1999,25.233
Sri Lanka,LKA,2000,17.94
Sri Lanka,LKA,2001,17.701
Sri Lanka,LKA,2002,14.909
Sri Lanka,LKA,2003,17.517
Sri Lanka,LKA,2004,16.118
Sri Lanka,LKA,2005,16.257
Sri Lanka,LKA,2006,19.934
Sri Lanka,LKA,2007,16.582
Sri Lanka,LKA,2008,18.48
Sri Lanka,LKA,2009,16.81
Sri Lanka,LKA,2010,22.798
Sri Lanka,LKA,2011,17.73
Sri Lanka,LKA,2012,12.909
Sri Lanka,LKA,2013,26.122
Sri Lanka,LKA,2014,19.634
Sri Lanka,LKA,2015,20.127
Sri Lanka,LKA,2016,13.82
Sri Lanka,LKA,2017,12.911
Sri Lanka,LKA,2018,18.454
Sri Lanka,LKA,2019,14.052
Sweden,SWE,1965,33.539
Sweden,SWE,1966,30.783
Sweden,SWE,1967,32.6
Sweden,SWE,1968,30.126
Sweden,SWE,1969,25.811
Sweden,SWE,1970,24.166
Sweden,SWE,1971,29.875
Sweden,SWE,1972,30.772
Sweden,SWE,1973,32.768
Sweden,SWE,1974,33.898
Sweden,SWE,1975,37.477
Sweden,SWE,1976,35.831
Sweden,SWE,1977,37.637
Sweden,SWE,1978,35.846
Sweden,SWE,1979,34.253
Sweden,SWE,1980,38.037
Sweden,SWE,1981,43.871
Sweden,SWE,1982,44.608
Sweden,SWE,1983,50.167
Sweden,SWE,1984,54.01
Sweden,SWE,1985,54.084
Sweden,SWE,1986,52.652
Sweden,SWE,1987,57.331
Sweden,SWE,1988,58.743
Sweden,SWE,1989,59.349
Sweden,SWE,1990,59.634
Sweden,SWE,1991,62.519
Sweden,SWE,1992,61.316
Sweden,SWE,1993,61.255
Sweden,SWE,1994,59.41
Sweden,SWE,1995,61.451
Sweden,SWE,1996,57.529
Sweden,SWE,1997,61.748
Sweden,SWE,1998,60.838
Sweden,SWE,1999,61.217
Sweden,SWE,2000,62.91
Sweden,SWE,2001,64.425
Sweden,SWE,2002,61.164
Sweden,SWE,2003,57.317
Sweden,SWE,2004,61.511
Sweden,SWE,2005,62.929
Sweden,SWE,2006,59.726
Sweden,SWE,2007,61.351
Sweden,SWE,2008,62.63
Sweden,SWE,2009,61.576
Sweden,SWE,2010,61.721
Sweden,SWE,2011,64.599
Sweden,SWE,2012,67.854
Sweden,SWE,2013,66.089
Sweden,SWE,2014,67.076
Sweden,SWE,2015,68.432
