Entity,Code,Year,Percentage
Pakistan,PAK,1982,5.802
Pakistan,PAK,1983,6.164
Pakistan,PAK,1984,6.605
Pakistan,PAK,1985,7.13
Pakistan,PAK,1986,7.624
Pakistan,PAK,1987,7.728
Pakistan,PAK,1988,7.606
Pakistan,PAK,1989,7.852
Pakistan,PAK,1990,7.957
Pakistan,PAK,1991,7.434
Pakistan,PAK,1992,7.27
Pakistan,PAK,1993,6.896
Pakistan,PAK,1994,6.613
Pakistan,PAK,1995,6.322
Pakistan,PAK,1996,6.017
Pakistan,PAK,1997,5.805
Pakistan,PAK,1998,5.423
Pakistan,PAK,1999,5.19
Pakistan,PAK,2000,4.912
Pakistan,PAK,2001,4.982
Pakistan,PAK,2002,5.382
Pakistan,PAK,2003,6.286
Pakistan,PAK,2004,6.307
Pakistan,PAK,2005,6.759
Pakistan,PAK,2006,6.828
Pakistan,PAK,2007,8.788
Pakistan,PAK,2008,9.632
Pakistan,PAK,2009,7.82
Pakistan,PAK,2010,7.318
Pakistan,PAK,2011,6.314
Pakistan,PAK,2012,6.86
Pakistan,PAK,2013,4.656
Pakistan,PAK,2014,7.138
Pakistan,PAK,2015,6.664
Pakistan,PAK,2016,7.017
Pakistan,PAK,2017,8.878
Pakistan,PAK,2018,14.237
Pakistan,PAK,2019,15.463
Peru,PER,1965,0.749
Peru,PER,1966,0.777
Peru,PER,1967,0.859
Peru,PER,1968,0.837
Peru,PER,1969,1.401
Peru,PER,1970,1.377
Peru,PER,1971,1.849
Peru,PER,1972,2.233
Peru,PER,1973,2.224
Peru,PER,1974,2.046
Peru,PER,1975,2.073
Peru,PER,1976,1.579
Peru,PER,1977,1.799
Peru,PER,1978,1.542
Peru,PER,1979,1.575
Peru,PER,1980,1.55
Peru,PER,1981,1.497
Peru,PER,1982,1.696
Peru,PER,1983,1.625
Peru,PER,1984,1.229
Peru,PER,1985,1.352
Peru,PER,1986,1.716
Peru,PER,1987,1.802
Peru,PER,1988,1.816
Peru,PER,1989,2.197
Peru,PER,1990,1.602
Peru,PER,1991,3.132
Peru,PER,1992,3.14
Peru,PER,1993,3.032
Peru,PER,1994,3.432
Peru,PER,1995,3.305
Peru,PER,1996,3.35
Peru,PER,1997,3.457
Peru,PER,1998,3.777
Peru,PER,1999,3.329
Peru,PER,2000,5.024
Peru,PER,2001,4.617
Peru,PER,2002,6.175
Peru,PER,2003,6.724
Peru,PER,2004,6.823
Peru,PER,2005,6.622
Peru,PER,2006,5.591
Peru,PER,2007,6.733
Peru,PER,2008,5.563
Peru,PER,2009,4.876
Peru,PER,2010,4.244
Peru,PER,2011,3.781
Peru,PER,2012,3.987
Peru,PER,2013,3.927
Peru,PER,2014,3.795
Peru,PER,2015,3.321
Peru,PER,2016,3.778
Peru,PER,2017,3.349
Peru,PER,2018,2.829
Peru,PER,2019,1.875
Philippines,PHL,1965,0.946
Philippines,PHL,1966,0.829
Philippines,PHL,1967,0.574
Philippines,PHL,1968,0.232
Philippines,PHL,1969,0.285
Philippines,PHL,1970,0.25
Philippines,PHL,1971,0.213
Philippines,PHL,1972,0.21
Philippines,PHL,1973,0.18
Philippines,PHL,1974,0.271
Philippines,PHL,1975,0.473
Philippines,PHL,1976,0.541
Philippines,PHL,1977,1.238
Philippines,PHL,1978,1.088
Philippines,PHL,1979,0.912
Philippines,PHL,1980,1.119
Philippines,PHL,1981,1.949
Philippines,PHL,1982,2.237
Philippines,PHL,1983,3.77
Philippines,PHL,1984,6.644
Philippines,PHL,1985,9.738
Philippines,PHL,1986,7.554
Philippines,PHL,1987,7.401
Philippines,PHL,1988,8.501
Philippines,PHL,1989,6.211
Philippines,PHL,1990,6.826
Philippines,PHL,1991,7.912
Philippines,PHL,1992,6.794
Philippines,PHL,1993,6.674
Philippines,PHL,1994,6.056
Philippines,PHL,1995,6.557
Philippines,PHL,1996,8.492
Philippines,PHL,1997,9.789
Philippines,PHL,1998,9.734
Philippines,PHL,1999,11.207
Philippines,PHL,2000,15.589
Philippines,PHL,2001,16.157
Philippines,PHL,2002,14.172
Philippines,PHL,2003,14.243
Philippines,PHL,2004,14.984
Philippines,PHL,2005,17.091
Philippines,PHL,2006,19.281
Philippines,PHL,2007,19.935
Philippines,PHL,2008,22.69
Philippines,PHL,2009,21.428
Philippines,PHL,2010,24.077
Philippines,PHL,2011,25.997
Philippines,PHL,2012,26.352
Philippines,PHL,2013,30.408
Philippines,PHL,2014,30.753
Philippines,PHL,2015,30.619
Philippines,PHL,2016,31.587
Philippines,PHL,2017,34.057
Philippines,PHL,2018,35
Philippines,PHL,2019,36.043
Poland,POL,1965,89.158
Poland,POL,1966,88.626
Poland,POL,1967,87.669
Poland,POL,1968,85.379
Poland,POL,1969,83.976
Poland,POL,1970,82.646
Poland,POL,1971,82.003
Poland,POL,1972,81.331
Poland,POL,1973,80.163
Poland,POL,1974,79.794
Poland,POL,1975,79.802
Poland,POL,1976,79.198
Poland,POL,1977,78.653
Poland,POL,1978,78.397
Poland,POL,1979,78.18
Poland,POL,1980,79.066
Poland,POL,1981,78.193
Poland,POL,1982,79.485
Poland,POL,1983,78.933
Poland,POL,1984,79.17
Poland,POL,1985,79.219
Poland,POL,1986,79.014
Poland,POL,1987,79.289
Poland,POL,1988,78.607
Poland,POL,1989,78.044
Poland,POL,1990,75.39
Poland,POL,1991,76.322
Poland,POL,1992,77.162
Poland,POL,1993,76.31
Poland,POL,1994,74.266
Poland,POL,1995,73.791
Poland,POL,1996,71.948
Poland,POL,1997,70.909
Poland,POL,1998,66.697
Poland,POL,1999,65.256
Poland,POL,2000,64.315
Poland,POL,2001,64.01
Poland,POL,2002,63.482
Poland,POL,2003,63.161
Poland,POL,2004,60.909
Poland,POL,2005,60.292
Poland,POL,2006,59.842
Poland,POL,2007,58.513
Poland,POL,2008,56.786
Poland,POL,2009,55.301
Poland,POL,2010,55.131
Poland,POL,2011,54.749
Poland,POL,2012,52.633
Poland,POL,2013,54.688
Poland,POL,2014,52.614
Poland,POL,2015,51.255
Poland,POL,2016,49.928
Poland,POL,2017,48.293
Poland,POL,2018,47.564
Poland,POL,2019,44.67
Portugal,PRT,1965,14.042
Portugal,PRT,1966,13.123
Portugal,PRT,1967,12.204
Portugal,PRT,1968,10.779
Portugal,PRT,1969,9.399
Portugal,PRT,1970,7.168
Portugal,PRT,1971,6.018
Portugal,PRT,1972,4.898
Portugal,PRT,1973,6.549
Portugal,PRT,1974,4.862
Portugal,PRT,1975,4.582
Portugal,PRT,1976,4.483
Portugal,PRT,1977,3.613
Portugal,PRT,1978,4.047
Portugal,PRT,1979,3.984
Portugal,PRT,1980,3.199
Portugal,PRT,1981,3.681
Portugal,PRT,1982,3.142
Portugal,PRT,1983,3.32
Portugal,PRT,1984,3.951
Portugal,PRT,1985,6.023
Portugal,PRT,1986,10.696
Portugal,PRT,1987,13.616
Portugal,PRT,1988,14.178
Portugal,PRT,1989,14.55
Portugal,PRT,1990,16.853
Portugal,PRT,1991,17.012
Portugal,PRT,1992,16.979
Portugal,PRT,1993,18.026
Portugal,PRT,1994,18.148
Portugal,PRT,1995,20.253
Portugal,PRT,1996,18.402
Portugal,PRT,1997,16.483
Portugal,PRT,1998,15.091
Portugal,PRT,1999,15.267
Portugal,PRT,2000,14.85
Portugal,PRT,2001,12.535
Portugal,PRT,2002,13.878
Portugal,PRT,2003,12.995
Portugal,PRT,2004,13.073
Portugal,PRT,2005,13.151
Portugal,PRT,2006,13.178
Portugal,PRT,2007,11.387
Portugal,PRT,2008,10.319
Portugal,PRT,2009,11.642
Portugal,PRT,2010,6.403
Portugal,PRT,2011,9.039
Portugal,PRT,2012,12.958
Portugal,PRT,2013,10.793
Portugal,PRT,2014,10.841
Portugal,PRT,2015,13.267
Portugal,PRT,2016,11.003
Portugal,PRT,2017,12.656
Portugal,PRT,2018,10.586
Portugal,PRT,2019,5.528
Qatar,QAT,1965,0
Qatar,QAT,1966,0
Qatar,QAT,1967,0
Qatar,QAT,1968,0
Qatar,QAT,1969,0
Qatar,QAT,1970,0
Qatar,QAT,1971,0
Qatar,QAT,1972,0
Qatar,QAT,1973,0
Qatar,QAT,1974,0
Qatar,QAT,1975,0
Qatar,QAT,1976,0
Qatar,QAT,1977,0
Qatar,QAT,1978,0
Qatar,QAT,1979,0
Qatar,QAT,1980,0
Qatar,QAT,1981,0
Qatar,QAT,1982,0
Qatar,QAT,1983,0
Qatar,QAT,1984,0
Qatar,QAT,1985,0
Qatar,QAT,1986,0
Qatar,QAT,1987,0
Qatar,QAT,1988,0
Qatar,QAT,1989,0
Qatar,QAT,1990,0
Qatar,QAT,1991,0
Qatar,QAT,1992,0
Qatar,QAT,1993,0
Qatar,QAT,1994,0
Qatar,QAT,1995,0
Qatar,QAT,1996,0
Qatar,QAT,1997,0
Qatar,QAT,1998,0
Qatar,QAT,1999,0
Qatar,QAT,2000,0
Qatar,QAT,2001,0
Qatar,QAT,2002,0
Qatar,QAT,2003,0
Qatar,QAT,2004,0
Qatar,QAT,2005,0
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,0
Qatar,QAT,2013,0
Qatar,QAT,2014,0
Qatar,QAT,2015,0
Qatar,QAT,2016,0
Qatar,QAT,2017,0
Qatar,QAT,2018,0
Qatar,QAT,2019,0
Romania,ROU,1965,18.203
Romania,ROU,1966,18.38
Romania,ROU,1967,18.255
Romania,ROU,1968,18.809
Romania,ROU,1969,18.909
Romania,ROU,1970,19.302
Romania,ROU,1971,19.217
Romania,ROU,1972,19.107
Romania,ROU,1973,19.771
Romania,ROU,1974,20.655
Romania,ROU,1975,19.633
Romania,ROU,1976,18.48
Romania,ROU,1977,17.65
Romania,ROU,1978,18.405
Romania,ROU,1979,19.441
Romania,ROU,1980,19.709
Romania,ROU,1981,20.668
Romania,ROU,1982,19.916
Romania,ROU,1983,23.161
Romania,ROU,1984,23.297
Romania,ROU,1985,24.353
Romania,ROU,1986,24.139
Romania,ROU,1987,24.923
Romania,ROU,1988,26.519
Romania,ROU,1989,26.435
Romania,ROU,1990,19.921
Romania,ROU,1991,19.605
Romania,ROU,1992,21.881
Romania,ROU,1993,22.277
Romania,ROU,1994,23.66
Romania,ROU,1995,22.267
Romania,ROU,1996,22.386
Romania,ROU,1997,21.463
Romania,ROU,1998,19.791
Romania,ROU,1999,19.576
Romania,ROU,2000,20.495
Romania,ROU,2001,20.956
Romania,ROU,2002,21.744
Romania,ROU,2003,24.307
Romania,ROU,2004,23.087
Romania,ROU,2005,22
Romania,ROU,2006,24.401
Romania,ROU,2007,25.493
Romania,ROU,2008,24.481
Romania,ROU,2009,22.349
Romania,ROU,2010,20.741
Romania,ROU,2011,23.558
Romania,ROU,2012,22.578
Romania,ROU,2013,18.852
Romania,ROU,2014,17.998
Romania,ROU,2015,18.575
Romania,ROU,2016,16.53
Romania,ROU,2017,16.268
Romania,ROU,2018,15.232
Romania,ROU,2019,13.973
Russia,RUS,1985,24.199
Russia,RUS,1986,24.425
Russia,RUS,1987,24.011
Russia,RUS,1988,23.25
Russia,RUS,1989,22.398
Russia,RUS,1990,21.12
Russia,RUS,1991,19.623
Russia,RUS,1992,19.16
Russia,RUS,1993,18.556
Russia,RUS,1994,17.791
Russia,RUS,1995,18.114
Russia,RUS,1996,18.466
Russia,RUS,1997,18.01
Russia,RUS,1998,16.895
Russia,RUS,1999,16.821
Russia,RUS,2000,17.139
Russia,RUS,2001,16.462
Russia,RUS,2002,16.594
Russia,RUS,2003,16.357
Russia,RUS,2004,15.543
Russia,RUS,2005,14.732
Russia,RUS,2006,14.486
Russia,RUS,2007,13.939
Russia,RUS,2008,14.882
Russia,RUS,2009,14.333
Russia,RUS,2010,13.542
Russia,RUS,2011,13.613
Russia,RUS,2012,14.22
Russia,RUS,2013,13.247
Russia,RUS,2014,12.769
Russia,RUS,2015,13.706
Russia,RUS,2016,12.993
Russia,RUS,2017,12.171
Russia,RUS,2018,12.079
Russia,RUS,2019,12.175
Saudi Arabia,SAU,1965,0
Saudi Arabia,SAU,1966,0
Saudi Arabia,SAU,1967,0
Saudi Arabia,SAU,1968,0
Saudi Arabia,SAU,1969,0
Saudi Arabia,SAU,1970,0
Saudi Arabia,SAU,1971,0
Saudi Arabia,SAU,1972,0
Saudi Arabia,SAU,1973,0
Saudi Arabia,SAU,1974,0
Saudi Arabia,SAU,1975,0
Saudi Arabia,SAU,1976,0
Saudi Arabia,SAU,1977,0
Saudi Arabia,SAU,1978,0
Saudi Arabia,SAU,1979,0
Saudi Arabia,SAU,1980,0
Saudi Arabia,SAU,1981,0
Saudi Arabia,SAU,1982,0
Saudi Arabia,SAU,1983,0
Saudi Arabia,SAU,1984,0
Saudi Arabia,SAU,1985,0
Saudi Arabia,SAU,1986,0
Saudi Arabia,SAU,1987,0
Saudi Arabia,SAU,1988,0
Saudi Arabia,SAU,1989,0
Saudi Arabia,SAU,1990,0
Saudi Arabia,SAU,1991,0
Saudi Arabia,SAU,1992,0
Saudi Arabia,SAU,1993,0
Saudi Arabia,SAU,1994,0
Saudi Arabia,SAU,1995,0
Saudi Arabia,SAU,1996,0
Saudi Arabia,SAU,1997,0
Saudi Arabia,SAU,1998,0
Saudi Arabia,SAU,1999,0
Saudi Arabia,SAU,2000,0
Saudi Arabia,SAU,2001,0.006
Saudi Arabia,SAU,2002,0.01
Saudi Arabia,SAU,2003,0.012
Saudi Arabia,SAU,2004,0.01
Saudi Arabia,SAU,2005,0.018
Saudi Arabia,SAU,2006,0.012
Saudi Arabia,SAU,2007,0.033
Saudi Arabia,SAU,2008,0.035
Saudi Arabia,SAU,2009,0.012
Saudi Arabia,SAU,2010,0.032
Saudi Arabia,SAU,2011,0.029
Saudi Arabia,SAU,2012,0.032
Saudi Arabia,SAU,2013,0.041
Saudi Arabia,SAU,2014,0.066
Saudi Arabia,SAU,2015,0.051
Saudi Arabia,SAU,2016,0.034
Saudi Arabia,SAU,2017,0.045
Saudi Arabia,SAU,2018,0.039
Saudi Arabia,SAU,2019,0.039
Singapore,SGP,1965,0.097
Singapore,SGP,1966,0.106
Singapore,SGP,1967,0.053
Singapore,SGP,1968,0.085
Singapore,SGP,1969,0.043
Singapore,SGP,1970,0.04
Singapore,SGP,1971,0.061
Singapore,SGP,1972,0.037
Singapore,SGP,1973,0.057
Singapore,SGP,1974,0.07
Singapore,SGP,1975,0.017
Singapore,SGP,1976,0.038
Singapore,SGP,1977,0.049
Singapore,SGP,1978,0.051
Singapore,SGP,1979,0.007
Singapore,SGP,1980,0.031
Singapore,SGP,1981,0.042
Singapore,SGP,1982,0.015
Singapore,SGP,1983,0.029
Singapore,SGP,1984,0.042
Singapore,SGP,1985,0.093
Singapore,SGP,1986,0.05
Singapore,SGP,1987,0.079
Singapore,SGP,1988,0.08
Singapore,SGP,1989,0.063
Singapore,SGP,1990,0.091
Singapore,SGP,1991,0.053
Singapore,SGP,1992,0.072
Singapore,SGP,1993,0.073
Singapore,SGP,1994,0.076
Singapore,SGP,1995,0.034
Singapore,SGP,1996,0.001
Singapore,SGP,1997,0
Singapore,SGP,1998,0
Singapore,SGP,1999,0
Singapore,SGP,2000,0
Singapore,SGP,2001,0
Singapore,SGP,2002,0.016
Singapore,SGP,2003,0.022
Singapore,SGP,2004,0.015
Singapore,SGP,2005,0.018
Singapore,SGP,2006,0.01
Singapore,SGP,2007,0.015
Singapore,SGP,2008,0.008
Singapore,SGP,2009,0.006
Singapore,SGP,2010,0.011
Singapore,SGP,2011,0.009
Singapore,SGP,2012,0.035
Singapore,SGP,2013,0.36
Singapore,SGP,2014,0.516
Singapore,SGP,2015,0.508
Singapore,SGP,2016,0.513
Singapore,SGP,2017,1.048
Singapore,SGP,2018,0.554
Singapore,SGP,2019,0.737
Slovakia,SVK,1965,65.983
Slovakia,SVK,1966,64.53
Slovakia,SVK,1967,61.869
Slovakia,SVK,1968,58.927
Slovakia,SVK,1969,59.317
Slovakia,SVK,1970,54.09
Slovakia,SVK,1971,52.899
Slovakia,SVK,1972,51.197
Slovakia,SVK,1973,47.84
Slovakia,SVK,1974,45.344
Slovakia,SVK,1975,43.123
Slovakia,SVK,1976,41.201
Slovakia,SVK,1977,40.267
Slovakia,SVK,1978,40.235
Slovakia,SVK,1979,38.472
Slovakia,SVK,1980,43.117
Slovakia,SVK,1981,42.289
Slovakia,SVK,1982,43.512
Slovakia,SVK,1983,43.453
Slovakia,SVK,1984,42.902
Slovakia,SVK,1985,41.287
Slovakia,SVK,1986,38.479
Slovakia,SVK,1987,39.531
Slovakia,SVK,1988,40.987
Slovakia,SVK,1989,38.984
Slovakia,SVK,1990,36.829
Slovakia,SVK,1991,36.583
Slovakia,SVK,1992,33.896
Slovakia,SVK,1993,34.116
Slovakia,SVK,1994,30.926
Slovakia,SVK,1995,30.41
Slovakia,SVK,1996,29.691
Slovakia,SVK,1997,28.403
Slovakia,SVK,1998,25.599
Slovakia,SVK,1999,25.261
Slovakia,SVK,2000,22.988
Slovakia,SVK,2001,23.108
Slovakia,SVK,2002,22.206
Slovakia,SVK,2003,24.806
Slovakia,SVK,2004,24.992
Slovakia,SVK,2005,21.98
Slovakia,SVK,2006,23.768
Slovakia,SVK,2007,22.708
Slovakia,SVK,2008,21.884
Slovakia,SVK,2009,23.4
Slovakia,SVK,2010,22.097
Slovakia,SVK,2011,21.787
Slovakia,SVK,2012,21.396
Slovakia,SVK,2013,20.754
Slovakia,SVK,2014,21.882
Slovakia,SVK,2015,20.898
Slovakia,SVK,2016,20.54
Slovakia,SVK,2017,20.295
Slovakia,SVK,2018,20.467
Slovakia,SVK,2019,17.373
Slovenia,SVN,1990,26.721
Slovenia,SVN,1991,24.404
Slovenia,SVN,1992,27.183
Slovenia,SVN,1993,25.183
Slovenia,SVN,1994,22.055
Slovenia,SVN,1995,21.771
Slovenia,SVN,1996,19.155
Slovenia,SVN,1997,20.741
Slovenia,SVN,1998,20.962
Slovenia,SVN,1999,19.39
Slovenia,SVN,2000,20.338
Slovenia,SVN,2001,20.62
Slovenia,SVN,2002,22.561
Slovenia,SVN,2003,21.809
Slovenia,SVN,2004,20.919
Slovenia,SVN,2005,20.965
Slovenia,SVN,2006,21.183
Slovenia,SVN,2007,21.645
Slovenia,SVN,2008,19.068
Slovenia,SVN,2009,19.192
Slovenia,SVN,2010,19.54
Slovenia,SVN,2011,20.386
Slovenia,SVN,2012,19.937
Slovenia,SVN,2013,19.496
Slovenia,SVN,2014,15.05
Slovenia,SVN,2015,16.806
Slovenia,SVN,2016,16.817
Slovenia,SVN,2017,16.567
Slovenia,SVN,2018,15.805
Slovenia,SVN,2019,15.364
South Africa,ZAF,1965,80.955
South Africa,ZAF,1966,79.437
South Africa,ZAF,1967,78.488
South Africa,ZAF,1968,77.846
South Africa,ZAF,1969,76.35
South Africa,ZAF,1970,75.474
South Africa,ZAF,1971,74.927
South Africa,ZAF,1972,73.064
South Africa,ZAF,1973,72.345
South Africa,ZAF,1974,73.673
South Africa,ZAF,1975,73.754
South Africa,ZAF,1976,74.21
South Africa,ZAF,1977,75.039
South Africa,ZAF,1978,73.597
South Africa,ZAF,1979,76.005
South Africa,ZAF,1980,76.931
South Africa,ZAF,1981,78.344
South Africa,ZAF,1982,79.847
South Africa,ZAF,1983,80.027
South Africa,ZAF,1984,78.926
South Africa,ZAF,1985,79.373
South Africa,ZAF,1986,79.029
South Africa,ZAF,1987,79.148
South Africa,ZAF,1988,77.795
South Africa,ZAF,1989,76.001
South Africa,ZAF,1990,76.085
South Africa,ZAF,1991,75.269
South Africa,ZAF,1992,75.187
South Africa,ZAF,1993,75.598
South Africa,ZAF,1994,74.834
South Africa,ZAF,1995,74.297
South Africa,ZAF,1996,73.982
South Africa,ZAF,1997,73.954
South Africa,ZAF,1998,73.02
South Africa,ZAF,1999,73.785
South Africa,ZAF,2000,73.295
South Africa,ZAF,2001,73.174
South Africa,ZAF,2002,71.471
South Africa,ZAF,2003,73.306
South Africa,ZAF,2004,73.604
South Africa,ZAF,2005,71.625
South Africa,ZAF,2006,71.52
South Africa,ZAF,2007,71.525
South Africa,ZAF,2008,74.427
South Africa,ZAF,2009,75.023
South Africa,ZAF,2010,73.487
South Africa,ZAF,2011,72.67
South Africa,ZAF,2012,72.014
South Africa,ZAF,2013,71.773
South Africa,ZAF,2014,71.777
South Africa,ZAF,2015,69.671
South Africa,ZAF,2016,71.355
South Africa,ZAF,2017,70.806
South Africa,ZAF,2018,71.02
South Africa,ZAF,2019,70.615
South Korea,KOR,1965,77.108
South Korea,KOR,1966,71.982
South Korea,KOR,1967,59.751
South Korea,KOR,1968,49.208
South Korea,KOR,1969,42.573
South Korea,KOR,1970,39.143
South Korea,KOR,1971,36.564
South Korea,KOR,1972,36.147
South Korea,KOR,1973,36.948
South Korea,KOR,1974,36.665
South Korea,KOR,1975,35.224
South Korea,KOR,1976,35.096
South Korea,KOR,1977,33.31
South Korea,KOR,1978,30.103
South Korea,KOR,1979,31.264
South Korea,KOR,1980,33.85
South Korea,KOR,1981,37.348
South Korea,KOR,1982,37.828
South Korea,KOR,1983,37.162
South Korea,KOR,1984,40.992
South Korea,KOR,1985,41.137
South Korea,KOR,1986,38.86
South Korea,KOR,1987,35.546
South Korea,KOR,1988,33.872
South Korea,KOR,1989,30.34
South Korea,KOR,1990,26.418
South Korea,KOR,1991,23.428
South Korea,KOR,1992,20.219
South Korea,KOR,1993,20.212
South Korea,KOR,1994,19.237
South Korea,KOR,1995,18.248
South Korea,KOR,1996,19.289
South Korea,KOR,1997,19.107
South Korea,KOR,1998,21.365
South Korea,KOR,1999,20.761
South Korea,KOR,2000,22.02
South Korea,KOR,2001,22.934
South Korea,KOR,2002,23.554
South Korea,KOR,2003,23.745
South Korea,KOR,2004,24.262
South Korea,KOR,2005,24.219
South Korea,KOR,2006,24.642
South Korea,KOR,2007,25.151
South Korea,KOR,2008,27.355
South Korea,KOR,2009,28.267
South Korea,KOR,2010,29.53
South Korea,KOR,2011,30.641
South Korea,KOR,2012,29.253
South Korea,KOR,2013,29.559
South Korea,KOR,2014,30.364
South Korea,KOR,2015,30.122
South Korea,KOR,2016,28.058
South Korea,KOR,2017,29.161
South Korea,KOR,2018,28.908
South Korea,KOR,2019,27.778
Spain,ESP,1965,33.788
Spain,ESP,1966,27.69
Spain,ESP,1967,26.03
Spain,ESP,1968,25.048
Spain,ESP,1969,22.292
Spain,ESP,1970,21.794
Spain,ESP,1971,19.903
Spain,ESP,1972,18.859
Spain,ESP,1973,16.83
Spain,ESP,1974,15.664
Spain,ESP,1975,16.879
Spain,ESP,1976,15.276
Spain,ESP,1977,15.845
Spain,ESP,1978,13.564
Spain,ESP,1979,14.36
Spain,ESP,1980,16.416
Spain,ESP,1981,20.062
Spain,ESP,1982,22.262
Spain,ESP,1983,22.877
Spain,ESP,1984,22.929
Spain,ESP,1985,22.857
Spain,ESP,1986,23.186
Spain,ESP,1987,21.698
Spain,ESP,1988,18.054
Spain,ESP,1989,21.184
Spain,ESP,1990,21.061
Spain,ESP,1991,21.179
Spain,ESP,1992,20.585
Spain,ESP,1993,19.155
Spain,ESP,1994,18.863
Spain,ESP,1995,18.195
Spain,ESP,1996,14.819
Spain,ESP,1997,16.073
Spain,ESP,1998,14.62
Spain,ESP,1999,15.878
Spain,ESP,2000,16.043
Spain,ESP,2001,14.045
Spain,ESP,2002,15.638
Spain,ESP,2003,13.772
Spain,ESP,2004,13.845
Spain,ESP,2005,13.376
Spain,ESP,2006,11.515
Spain,ESP,2007,12.633
Spain,ESP,2008,8.762
Spain,ESP,2009,6.619
Spain,ESP,2010,4.724
Spain,ESP,2011,8.929
Spain,ESP,2012,10.873
Spain,ESP,2013,8.45
Spain,ESP,2014,8.798
Spain,ESP,2015,10.21
Spain,ESP,2016,7.757
Spain,ESP,2017,9.811
Spain,ESP,2018,7.953
Spain,ESP,2019,3.671
Sri Lanka,LKA,1965,0
Sri Lanka,LKA,1966,0
Sri Lanka,LKA,1967,0
Sri Lanka,LKA,1968,0
Sri Lanka,LKA,1969,0
Sri Lanka,LKA,1970,0
Sri Lanka,LKA,1971,0
Sri Lanka,LKA,1972,0
Sri Lanka,LKA,1973,0
Sri Lanka,LKA,1974,0
Sri Lanka,LKA,1975,0
Sri Lanka,LKA,1976,0.041
Sri Lanka,LKA,1977,0.217
Sri Lanka,LKA,1978,0.196
Sri Lanka,LKA,1979,0.122
Sri Lanka,LKA,1980,0.164
Sri Lanka,LKA,1981,0.079
Sri Lanka,LKA,1982,0.997
Sri Lanka,LKA,1983,0.981
Sri Lanka,LKA,1984,1.921
Sri Lanka,LKA,1985,1.192
Sri Lanka,LKA,1986,0.434
Sri Lanka,LKA,1987,0.395
Sri Lanka,LKA,1988,0.196
Sri Lanka,LKA,1989,0.023
Sri Lanka,LKA,1990,0
Sri Lanka,LKA,1991,0.026
Sri Lanka,LKA,1992,0.024
Sri Lanka,LKA,1993,0.015
Sri Lanka,LKA,1994,0.013
Sri Lanka,LKA,1995,0.033
Sri Lanka,LKA,1996,0.007
Sri Lanka,LKA,1997,0
Sri Lanka,LKA,1998,0.005
Sri Lanka,LKA,1999,0
Sri Lanka,LKA,2000,0.008
Sri Lanka,LKA,2001,0.002
Sri Lanka,LKA,2002,0.254
Sri Lanka,LKA,2003,1.344
Sri Lanka,LKA,2004,0.366
Sri Lanka,LKA,2005,1.184
Sri Lanka,LKA,2006,0.817
Sri Lanka,LKA,2007,0.783
Sri Lanka,LKA,2008,1.13
Sri Lanka,LKA,2009,1.114
Sri Lanka,LKA,2010,1.062
Sri Lanka,LKA,2011,5.046
Sri Lanka,LKA,2012,7.635
Sri Lanka,LKA,2013,7.901
Sri Lanka,LKA,2014,16.842
Sri Lanka,LKA,2015,17.831
Sri Lanka,LKA,2016,17.718
Sri Lanka,LKA,2017,17.4
Sri Lanka,LKA,2018,16.387
Sri Lanka,LKA,2019,17.579
Sweden,SWE,1965,6.741
Sweden,SWE,1966,6.021
Sweden,SWE,1967,5.842
Sweden,SWE,1968,4.772
Sweden,SWE,1969,4.647
Sweden,SWE,1970,4.62
Sweden,SWE,1971,4.105
Sweden,SWE,1972,3.425
Sweden,SWE,1973,3.583
Sweden,SWE,1974,4.28
Sweden,SWE,1975,4.356
Sweden,SWE,1976,3.927
Sweden,SWE,1977,3.16
Sweden,SWE,1978,2.783
Sweden,SWE,1979,3.117
Sweden,SWE,1980,3.161
Sweden,SWE,1981,2.744
Sweden,SWE,1982,3.21
Sweden,SWE,1983,4.059
Sweden,SWE,1984,4.631
Sweden,SWE,1985,5.016
Sweden,SWE,1986,5.147
Sweden,SWE,1987,5.207
Sweden,SWE,1988,5.232
Sweden,SWE,1989,5.048
Sweden,SWE,1990,5.186
Sweden,SWE,1991,5.336
Sweden,SWE,1992,4.94
Sweden,SWE,1993,5.086
Sweden,SWE,1994,5.144
Sweden,SWE,1995,5.096
Sweden,SWE,1996,5.787
Sweden,SWE,1997,4.796
Sweden,SWE,1998,4.46
Sweden,SWE,1999,4.391
Sweden,SWE,2000,4.811
Sweden,SWE,2001,4.856
Sweden,SWE,2002,5.562
Sweden,SWE,2003,5.678
Sweden,SWE,2004,5.44
Sweden,SWE,2005,4.848
Sweden,SWE,2006,5.693
Sweden,SWE,2007,5.237
Sweden,SWE,2008,5.33
Sweden,SWE,2009,4.103
Sweden,SWE,2010,5.34
Sweden,SWE,2011,4.827
Sweden,SWE,2012,3.908
Sweden,SWE,2013,4.25
Sweden,SWE,2014,4.005
Sweden,SWE,2015,3.882
Sweden,SWE,2016,3.871
Sweden,SWE,2017,3.742
Sweden,SWE,2018,3.827
Sweden,SWE,2019,3.779
Switzerland,CHE,1965,8.326
Switzerland,CHE,1966,6.415
